query,entrezgene,name,symbol,alias,taxid,MGI
67775,67775,receptor transporter protein 4,Rtp4,"5830458K16Rik, Ifrg28",10090,MGI:1915025
68045,68045,"RNA transcription, translation and transport factor",Rtraf,2700060E02Rik,10090,MGI:1915295
246102,246102,rotatin,Rttn,"4921538A15Rik, C530033I08Rik, D230040K24",10090,MGI:2179288
100502698,100502698,"RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein",Rubcn,"1700021K19Rik, 5330403K09, Rubicon, mKIAA0226",10090,MGI:1915160
271221,271221,RUN and cysteine rich domain containing beclin 1 interacting protein like,Rubcnl,"5031414D18Rik, Gm744, Gm911, Kiaa0226l",10090,MGI:2685590
216724,216724,RUN and FYVE domain containing 1,Rufy1,"3000002E04Rik, Rabip4, ZFYVE12",10090,MGI:2429762
70432,70432,RUN and FYVE domain-containing 2,Rufy2,"2610111M19Rik, Denn, LZ-FYVE, ZFYVE13",10090,MGI:1917682
52822,52822,RUN and FYVE domain containing 3,Rufy3,"2810428M05Rik, 6330416M07Rik, D5Bwg0860e, Ripx, Rpipx",10090,MGI:106484
435626,435626,RUN and FYVE domain containing 4,Rufy4,F930048N03Rik,10090,MGI:3588214
217201,217201,RUN domain containing 1,Rundc1,D930024B17,10090,MGI:2144506
51799,51799,RUN domain containing 3A,Rundc3a,"RPIP-8, Rap2ip, Rpip8",10090,MGI:1858752
242819,242819,RUN domain containing 3B,Rundc3b,Gm440,10090,MGI:2685286
12394,12394,runt related transcription factor 1,Runx1,"AML1, CBF-alpha-2, Cbfa2, Pebp2a2, Pebpa2b",10090,MGI:99852
12395,12395,RUNX1 translocation partner 1,Runx1t1,"Cbfa2t1h, ETO, MTG8",10090,MGI:104793
12393,12393,runt related transcription factor 2,Runx2,"AML3, Cbf, Cbfa-1, Cbfa1, LS3",10090,MGI:99829
12399,12399,runt related transcription factor 3,Runx3,"AML2, Cbfa3, Pebp2a3, Rx3",10090,MGI:102672
72296,72296,RUN and SH3 domain containing 1,Rusc1,"2210403N08Rik, NESCA",10090,MGI:1919546
100213,100213,RUN and SH3 domain containing 2,Rusc2,mKIAA0375,10090,MGI:2140371
233913,233913,RUS family member 1,Rusf1,,10090,MGI:2384572
56505,56505,RuvB-like protein 1,Ruvbl1,"2510009G06Rik, Pontin52, Tip49a",10090,MGI:1928760
20174,20174,RuvB-like protein 2,Ruvbl2,"mp47, p47",10090,MGI:1342299
66521,66521,RWD domain containing 1,Rwdd1,"0710001K08Rik, 2610002D06Rik, 2700069A07Rik, IH1",10090,MGI:1913771
69519,69519,RWD domain containing 2A,Rwdd2a,"1700030C20Rik, Rwdd2",10090,MGI:1916769
53858,53858,RWD domain containing 2B,Rwdd2b,ORF5,10090,MGI:1858215
66568,66568,RWD domain containing 3,Rwdd3,"2510027J23Rik, 3110037C01Rik, Rsume, X2CR1",10090,MGI:1920420
192174,192174,RWD domain containing 4A,Rwdd4a,"Gm1942, Rwdd4",10090,MGI:2681000
381489,381489,relaxin/insulin-like family peptide receptor 1,Rxfp1,"Gm1018, Lgr7",10090,MGI:2682211
140498,140498,relaxin/insulin-like family peptide receptor 2,Rxfp2,"Gpr106, Great, Lgr8",10090,MGI:2153463
239336,239336,relaxin family peptide receptor 3,Rxfp3,"GPCR135, Rln3r1, Salpr",10090,MGI:2441827
242093,242093,relaxin family peptide receptor 4,Rxfp4,"GPCR142, Gpr100, Rln3r2, SALPR",10090,MGI:2182926
20181,20181,retinoid X receptor alpha,Rxra,"9530071D11Rik, Nr2b1, RXRalpha1",10090,MGI:98214
20182,20182,retinoid X receptor beta,Rxrb,"H-2RIIBP, Nr2b2, RCoR-1, Rub",10090,MGI:98215
20183,20183,retinoid X receptor gamma,Rxrg,Nr2b3,10090,MGI:98216
216395,216395,ribitol xylosyltransferase 1,Rxylt1,"6330415D21Rik, Tmem5",10090,MGI:2384919
56353,56353,RING1 and YY1 binding protein,Rybp,"2410018J24Rik, DEDAF, YEAF1",10090,MGI:1929059
20187,20187,receptor-like tyrosine kinase,Ryk,"ERK-3, Vik",10090,MGI:101766
20190,20190,"ryanodine receptor 1, skeletal muscle",Ryr1,"RYR-1, Ryr, skrr",10090,MGI:99659
20191,20191,"ryanodine receptor 2, cardiac",Ryr2,"9330127I20Rik, RYR-2",10090,MGI:99685
20192,20192,ryanodine receptor 3,Ryr3,"C230090H21, RYR-3",10090,MGI:99684
20193,20193,S100 calcium binding protein A1,S100a1,"S100, S100a",10090,MGI:1338917
20194,20194,S100 calcium binding protein A10 (calpactin),S100a10,"42C, CAL12, CLP11, Cal1l, p10",10090,MGI:1339468
20195,20195,S100 calcium binding protein A11,S100a11,"EMAPI, Emap1, S100a14, S100c, cal",10090,MGI:1338798
20196,20196,S100 calcium binding protein A13,S100a13,,10090,MGI:109581
66166,66166,S100 calcium binding protein A14,S100a14,"1110013O05Rik, S100a15, S114",10090,MGI:1913416
67860,67860,S100 calcium binding protein A16,S100a16,"2300002L21Rik, DT1P1A7, S100F",10090,MGI:1915110
628324,628324,S100 calcium binding protein A2,S100a2,"CaN19, EG628324, S100L",10090,MGI:3510999
20197,20197,S100 calcium binding protein A3,S100a3,S100E,10090,MGI:1338849
20198,20198,S100 calcium binding protein A4,S100a4,"18A2, 42a, Capl, FSp1, Mts1",10090,MGI:1330282
20199,20199,S100 calcium binding protein A5,S100a5,S100D9,10090,MGI:1338915
20200,20200,S100 calcium binding protein A6 (calcyclin),S100a6,"2A9, 5B10, CALCYCLIN, Cacy, PRA",10090,MGI:1339467
381493,381493,S100 calcium binding protein A7A,S100a7a,"Gm1020, S100A7L1, S100A7f, S100a15, S100a15a",10090,MGI:2687194
229550,229550,S100 calcium binding protein A7 like 2,S100a7l2,"9130204L05Rik, Gm127",10090,MGI:2684973
20201,20201,S100 calcium binding protein A8 (calgranulin A),S100a8,"60B8Ag, B8Ag, CFAg, CP-10, Caga",10090,MGI:88244
20202,20202,S100 calcium binding protein A9 (calgranulin B),S100a9,"60B8Ag, BEE22, Cagb, GAGB, L1Ag",10090,MGI:1338947
20203,20203,"S100 protein, beta polypeptide, neural",S100b,Bpb,10090,MGI:98217
12309,12309,S100 calcium binding protein G,S100g,"CABP1, CaBP-D9K, Cabp9k, Calb3",10090,MGI:104528
74648,74648,S100P binding protein,S100pbp,"4930429A08Rik, S100pbpr",10090,MGI:1921898
268686,268686,"S100 calcium binding protein, zeta",S100z,Gm625,10090,MGI:2685471
13609,13609,sphingosine-1-phosphate receptor 1,S1pr1,"Edg1, Lpb1, S1p, S1p1",10090,MGI:1096355
14739,14739,sphingosine-1-phosphate receptor 2,S1pr2,"1100001A16Rik, Edg5, Gpcr13, H218, LPb2",10090,MGI:99569
13610,13610,sphingosine-1-phosphate receptor 3,S1pr3,"Edg3, Lpb3, S1p3",10090,MGI:1339365
13611,13611,sphingosine-1-phosphate receptor 4,S1pr4,"Edg6, Lpc1, S1p4",10090,MGI:1333809
94226,94226,sphingosine-1-phosphate receptor 5,S1pr5,"Edg8, S1P5, lpB4",10090,MGI:2150641
20208,20208,serum amyloid A 1,Saa1,"Saa-1, Saa2",10090,MGI:98221
20209,20209,serum amyloid A 2,Saa2,"Saa-2, Saa1",10090,MGI:98222
20210,20210,serum amyloid A 3,Saa3,"Saa-3, l7R3",10090,MGI:98223
20211,20211,serum amyloid A 4,Saa4,"Saa-4, Saa-5",10090,MGI:98224
78935,78935,serum amyloid A-like 1,Saal1,"5031425D22Rik, SPACIA1",10090,MGI:1926185
66406,66406,SAC3 domain containing 1,Sac3d1,"2410004C24Rik, shd1",10090,MGI:1913656
83493,83493,SAC1 suppressor of actin mutations 1-like (yeast),Sacm1l,"SAC1, Sac1p, mKIAA0851",10090,MGI:1933169
50720,50720,sacsin,Sacs,"A230052M14, DNAJC29, E130115J16Rik",10090,MGI:1354724
56459,56459,SUMO1 activating enzyme subunit 1,Sae1,"2400010M20Rik, 2610044L12Rik, AOS1, D7Ertd177e, HSPC140",10090,MGI:1929264
224903,224903,scaffold attachment factor B,Safb,"3110021E02Rik, 5330423C17Rik, E130307D12, HAP, HET",10090,MGI:2146974
224902,224902,scaffold attachment factor B2,Safb2,mKIAA0138,10090,MGI:2146808
20215,20215,"S-antigen, retina and pineal gland (arrestin)",Sag,"A930001K18Rik, Arr1, Irbp, arrestin",10090,MGI:98227
58198,58198,spalt like transcription factor 1,Sall1,Msal-3,10090,MGI:1889585
50524,50524,spalt like transcription factor 2,Sall2,"Msal-2, Sal-2, mKIAA0360, p150(Sal2)",10090,MGI:1354373
20689,20689,spalt like transcription factor 3,Sall3,"B130022O04Rik, Msal, Msal-1, Sal, Salt",10090,MGI:109295
99377,99377,spalt like transcription factor 4,Sall4,"5730441M18Rik, C330011P20Rik, Tex20",10090,MGI:2139360
666704,666704,sterile alpha motif domain containing 1,Samd1,,10090,MGI:2142433
229011,229011,sterile alpha motif domain containing 10,Samd10,"D930033N23Rik, E130318E08",10090,MGI:2443872
320679,320679,sterile alpha motif domain containing 12,Samd12,A830094I09Rik,10090,MGI:2444518
75015,75015,sterile alpha motif domain containing 13,Samd13,"1700013A07Rik, 1700095G21Rik, 4930483N21Rik, Gm1652",10090,MGI:2686498
217125,217125,sterile alpha motif domain containing 14,Samd14,,10090,MGI:2384945
268288,268288,sterile alpha motif domain containing 3,Samd3,Gm623,10090,MGI:2685469
74480,74480,sterile alpha motif domain containing 4,Samd4,"1700024G08Rik, 1700111L17Rik, 4933436G17Rik, Samd4a, Smaug",10090,MGI:1921730
233033,233033,sterile alpha motif domain containing 4B,Samd4b,,10090,MGI:2448542
320825,320825,sterile alpha motif domain containing 5,Samd5,E130306M17Rik,10090,MGI:2444815
75953,75953,sterile alpha motif domain containing 7,Samd7,4930597A01Rik,10090,MGI:1923203
67630,67630,sterile alpha motif domain containing 8,Samd8,"1110053F04Rik, 1700010P07Rik, SMSr",10090,MGI:1914880
209086,209086,sterile alpha motif domain containing 9-like,Samd9l,"ESTM25, mKIAA2005",10090,MGI:1343184
56045,56045,"SAM domain and HD domain, 1",Samhd1,"E330031J07Rik, Mg11, mSAMHD1",10090,MGI:1927468
68653,68653,SAMM50 sorting and assembly machinery component,Samm50,1110030L07Rik,10090,MGI:1915903
67742,67742,"SAM domain, SH3 domain and nuclear localization signals, 1",Samsn1,"4930571B16Rik, 930571B16Rik, Hacs1, SLy2",10090,MGI:1914992
78092,78092,spermatogenesis associated multipass transmembrane protein 1,Samt1,Gm15144,10090,MGI:3709338
667256,667256,spermatogenesis associated multipass transmembrane protein 1b,Samt1b,4921511M17Rik,10090,MGI:1925342
434881,434881,spermatogenesis associated multipass transmembrane protein 2,Samt2,"EG434881, Gm5647",10090,MGI:3646587
73495,73495,spermatogenesis associated multipass transmembrane protein 3,Samt3,1700072E05Rik,10090,MGI:1920745
75185,75185,spermatogenesis associated multipass transmembrane protein 4,Samt4,4930542N07Rik,10090,MGI:1922435
71675,71675,SANT and BTB domain regulator of CSR,Sanbr,"0610010F05Rik, Kiaa1841, mKIAA1841",10090,MGI:1918925
269003,269003,Sin3A associated protein,Sap130,"2610304F09Rik, 6720406D06",10090,MGI:1919782
20220,20220,Sin3-associated polypeptide 18,Sap18,"C530046K05Rik, D11Ertd539e, EMegR4, Sap18a, Sinbp1",10090,MGI:1277978
60406,60406,sin3 associated polypeptide,Sap30,30kDa,10090,MGI:1929129
57230,57230,SAP30 binding protein,Sap30bp,"2700016D05Rik, Hcngp",10090,MGI:1927479
50724,50724,SAP30-like,Sap30l,"2310079P12Rik, L55",10090,MGI:1354709
78376,78376,suppressor APC domain containing 1,Sapcd1,"2810436B06Rik, G7d, Ng23",10090,MGI:2388100
72080,72080,suppressor APC domain containing 2,Sapcd2,"2010317E24Rik, 6030458L21Rik, ang",10090,MGI:1919330
20224,20224,secretion associated Ras related GTPase 1A,Sar1a,"1600019H17Rik, Sara, Sara1",10090,MGI:98230
66397,66397,secretion associated Ras related GTPase 1B,Sar1b,"2310075M17Rik, 2900019I22Rik, CMRD, Sara1b, Sara2",10090,MGI:1913647
67887,67887,store-operated calcium entry-associated regulatory factor,Saraf,"1810045K07Rik, Tmem66",10090,MGI:1915137
192166,192166,sarcosine dehydrogenase,Sardh,,10090,MGI:2183102
237868,237868,sterile alpha and HEAT/Armadillo motif containing 1,Sarm1,"A830091I15Rik, MyD885, Sarm",10090,MGI:2136419
66118,66118,SAP domain containing ribonucleoprotein,Sarnp,"1110005A23Rik, Cip29",10090,MGI:1913368
20226,20226,seryl-aminoacyl-tRNA synthetase,Sars,"Sars1, Strs, serRS",10090,MGI:102809
71984,71984,seryl-aminoacyl-tRNA synthetase 2,Sars2,"2410015F05Rik, D7Ertd353e, SerRS, SerRSmt",10090,MGI:1919234
20227,20227,squamous cell carcinoma antigen recognized by T cells 1,Sart1,U5-110K,10090,MGI:1309453
53890,53890,squamous cell carcinoma antigen recognized by T cells 3,Sart3,mKIAA0156,10090,MGI:1858230
70097,70097,SAM and SH3 domain containing 1,Sash1,"1100001C18Rik, 2500002E12Rik, A330076K04Rik, mKIAA0790",10090,MGI:1917347
74131,74131,SAM and SH3 domain containing 3,Sash3,"1200013B08Rik, SLY1",10090,MGI:1921381
72776,72776,SAS-6 centriolar assembly protein,Sass6,2810453L12Rik,10090,MGI:1920026
20229,20229,spermidine/spermine N1-acetyl transferase 1,Sat1,"SSAT, Sat",10090,MGI:98233
69215,69215,spermidine/spermine N1-acetyl transferase 2,Sat2,"2610016A03Rik, SSAT-2, SSAT2",10090,MGI:1916465
20230,20230,special AT-rich sequence binding protein 1,Satb1,2610306G12Rik,10090,MGI:105084
212712,212712,special AT-rich sequence binding protein 2,Satb2,"BAP002, mKIAA1034",10090,MGI:2679336
73809,73809,spermidine/spermine N1-acetyl transferase-like 1,Satl1,4930404K22Rik,10090,MGI:1921059
64010,64010,salvador family WW domain containing 1,Sav1,"1700040G09Rik, Salv, Sav, WW45, Wwp3",10090,MGI:1927144
75811,75811,stabilizer of axonemal microtubules 1,Saxo1,"4930500O09Rik, Fam154a",10090,MGI:1923061
330577,330577,stabilizer of axonemal microtubules 2,Saxo2,"1700129I04Rik, D030069K18, Fam154b",10090,MGI:1914618
67509,67509,SAYSVFN motif domain containing 1,Saysd1,"1810063B07Rik, 4930488P03Rik",10090,MGI:1914759
66711,66711,SBDS ribosome maturation factor,Sbds,"4733401P19Rik, CGI-97, SDS",10090,MGI:1913961
77980,77980,SET binding factor 1,Sbf1,"2610510A08Rik, B230113C15Rik, Mtmr5, mKIAA3020",10090,MGI:1925230
319934,319934,SET binding factor 2,Sbf2,"4833411B01Rik, B430219L04Rik, Mtmr13, mMTMH1",10090,MGI:1921831
104175,104175,SH3-binding kinase 1,Sbk1,Sbk,10090,MGI:2135937
381836,381836,"SH3-binding domain kinase family, member 2",Sbk2,"Gm1079, Sgk069",10090,MGI:2685925
381835,381835,"SH3 domain binding kinase family, member 3",Sbk3,"Gm1078, Sgk110",10090,MGI:2685924
243272,243272,strawberry notch 1,Sbno1,"9330180L10Rik, Sbno, mSno1, sno",10090,MGI:2384298
216161,216161,strawberry notch 2,Sbno2,"F730040C21, Sno, Stno",10090,MGI:2448490
20234,20234,spermine binding protein,Sbp,p25,10090,MGI:106021
638345,638345,spermine binding protein-like,Sbpl,2310068J22Rik,10090,MGI:3694550
282619,282619,suprabasin,Sbsn,1110005D19Rik,10090,MGI:2446326
226866,226866,"somatomedin B and thrombospondin, type 1 domain containing",Sbspon,"Gm106, Rpesp",10090,MGI:2684952
235293,235293,sterol-C5-desaturase,Sc5d,"A830037K02, A830073K23Rik, Sc5dl",10090,MGI:1353611
233208,233208,SR-related CTD-associated factor 1,Scaf1,SR-A1,10090,MGI:2141980
72193,72193,SR-related CTD-associated factor 11,Scaf11,"1110061H03Rik, 2610510E10Rik, CASP11, SIP1, SRRP129",10090,MGI:1919443
224432,224432,SR-related CTD-associated factor 4,Scaf4,"Sfrs15, Sra4, Srsf15",10090,MGI:2146350
106583,106583,SR-related CTD-associated factor 8,Scaf8,"A630086M08Rik, A930036P18Rik, Rbm16, mKIAA1116",10090,MGI:1925212
320271,320271,suppressor of cancer cell invasion,Scai,"9330112M16, A930041I02Rik",10090,MGI:2443716
107767,107767,secretory carrier membrane protein 1,Scamp1,4930505M11Rik,10090,MGI:1349480
24044,24044,secretory carrier membrane protein 2,Scamp2,Sc2,10090,MGI:1346518
24045,24045,secretory carrier membrane protein 3,Scamp3,Sc3,10090,MGI:1346346
56214,56214,secretory carrier membrane protein 4,Scamp4,"2410022D05Rik, Sc4",10090,MGI:1928947
56807,56807,secretory carrier membrane protein 5,Scamp5,Sc5,10090,MGI:1928948
19018,19018,SCAN domain-containing 1,Scand1,"2310003H23Rik, Leap1, PGC-2, Ppargc2",10090,MGI:1343132
235623,235623,SREBF chaperone,Scap,"9530044G19, mKIAA0199",10090,MGI:2135958
244891,244891,S phase cyclin A-associated protein in the ER,Scaper,"C430017I08, D530014O03Rik, Zfp291",10090,MGI:1925976
219151,219151,"scavenger receptor class A, member 3",Scara3,"APC7, C130058N24Rik, CSR, CSR1, MSLR1",10090,MGI:2444418
71145,71145,"scavenger receptor class A, member 5",Scara5,"4932433F15Rik, 4933425F03Rik, Tesr",10090,MGI:1918395
20778,20778,"scavenger receptor class B, member 1",Scarb1,"CD36, Cd36l1, Chohd1, Cla-1, Cla1",10090,MGI:893578
12492,12492,"scavenger receptor class B, member 2",Scarb2,"9330185J12Rik, Cd36l2, LGP85, LIMP II, LIMP-2",10090,MGI:1196458
380713,380713,"scavenger receptor class F, member 1",Scarf1,"SREC, SREC-I, mKIAA0149",10090,MGI:2449455
224024,224024,"scavenger receptor class F, member 2",Scarf2,"NSR1, SREC-II, SRECRP-1, Scatf1, Srec2",10090,MGI:1858430
100217413,100217413,small Cajal body-specific RNA 10,Scarna10,MBI-52,10090,MGI:3819482
100306943,100306943,small Cajal body-specific RNA 1,Scarna13,U93,10090,MGI:4360027
100217466,100217466,small Cajal body-specific RNA 17,Scarna17,MBII-119,10090,MGI:3819483
100217438,100217438,small Cajal body-specific RNA 2,Scarna2,MBII-382,10090,MGI:3819484
100217414,100217414,small Cajal body-specific RNA 3A,Scarna3a,MBI-114,10090,MGI:3819485
100217447,100217447,small Cajal body-specific RNA 3B,Scarna3b,"Gm50278, MBI-100",10090,MGI:3819486
100217415,100217415,small Cajal body-specific RNA 6,Scarna6,MBI-46,10090,MGI:3819487
100217448,100217448,small Cajal body-specific RNA 8,Scarna8,MBI-57,10090,MGI:3819488
100216535,100216535,small Cajal body-specific RNA 9,Scarna9,Z32,10090,MGI:3819489
244233,244233,scavenger receptor family member expressed on T cells 1,Scart1,"B430307C05, Cd163l1, E430002D04Rik",10090,MGI:2443796
244234,244234,scavenger receptor family member expressed on T cells 2,Scart2,5830411N06Rik,10090,MGI:2443685
109232,109232,saccharopine dehydrogenase (putative),Sccpdh,C330023F11Rik,10090,MGI:1924486
20249,20249,stearoyl-Coenzyme A desaturase 1,Scd1,"Scd, Scd-1, ab",10090,MGI:98239
20250,20250,stearoyl-Coenzyme A desaturase 2,Scd2,"Mir5114, Scd-2, mir-5114, swty",10090,MGI:98240
30049,30049,stearoyl-coenzyme A desaturase 3,Scd3,4930513N16Rik,10090,MGI:1353437
329065,329065,stearoyl-coenzyme A desaturase 4,Scd4,ACOD4,10090,MGI:2670997
64929,64929,sciellin,Scel,9230114I02Rik,10090,MGI:1891228
76983,76983,Sec1 family domain containing 1,Scfd1,"3110021P21Rik, RA410, STXBP1L2",10090,MGI:1924233
212986,212986,Sec1 family domain containing 2,Scfd2,"E430013M20Rik, STXBP1L1",10090,MGI:2443446
20254,20254,secretogranin II,Scg2,"Chgc, SgII",10090,MGI:103033
20255,20255,secretogranin III,Scg3,"1B1075, Chgd, SgIII",10090,MGI:103032
20394,20394,secretogranin V,Scg5,"7B2, Sgne-1, Sgne1",10090,MGI:98289
22287,22287,"secretoglobin, family 1A, member 1",Scgb1a1,"CC10, CC16, CCSP, PCB-BP, UG",10090,MGI:98919
57426,57426,"secretoglobin, family 1B, member 2",Scgb1b2,"Abpa2, Abph, Apbh, LGP, Mja1l",10090,MGI:1930867
100043860,100043860,"secretoglobin, family 1B, member 24",Scgb1b24,"Abpa24, Gm12769",10090,MGI:3649643
11354,11354,"secretoglobin, family 1B, member 27",Scgb1b27,"Abp, Abpa, Abpa27, Sal-1, Tcp",10090,MGI:87862
100043868,100043868,"secretoglobin, family 1B, member 30",Scgb1b30,"Abpa30, Gm12776",10090,MGI:3649901
338417,338417,"secretoglobin, family 1C, member 1",Scgb1c1,Ryd5,10090,MGI:2655401
545947,545947,"secretoglobin, family 2B, member 19",Scgb2b19,"Abpbg12, Abpbg19, Gm5894",10090,MGI:3648809
381970,381970,"secretoglobin, family 2B, member 2",Scgb2b2,"Abpbg2, Abpbg2p, Abpe, lacrimal",10090,MGI:3042579
494519,494519,"secretoglobin, family 2B, member 20",Scgb2b20,"Abpbg20, Abpd, C2c, Scgb2b2",10090,MGI:3514009
233090,233090,"secretoglobin, family 2B, member 24",Scgb2b24,"Abpbg24, Abpz, C2b, Scgb2b3",10090,MGI:2655741
110187,110187,"secretoglobin, family 2B, member 26",Scgb2b26,"Abpbg26, Abpbg4, Abpg, C2d, Scgb2b4",10090,MGI:87864
233099,233099,"secretoglobin, family 2B, member 27",Scgb2b27,"Abpbg27, Abpbg5, Scgb2b5",10090,MGI:87863
68662,68662,"secretoglobin, family 3A, member 1",Scgb3a1,"HIN-1, LuLeu2, Pnsp2, UGRP2, Utgrp2",10090,MGI:1915912
117158,117158,"secretoglobin, family 3A, member 2",Scgb3a2,"LuLeu1, Pnsp1, UGRP1, Utgrp1",10090,MGI:2153470
214189,214189,"secretagogin, EF-hand calcium binding protein",Scgn,,10090,MGI:2384873
30953,30953,schwannomin interacting protein 1,Schip1,"Nf2ip, Schip-1",10090,MGI:1353557
327957,327957,SLP adaptor and CSK interacting membrane protein,Scimp,A430084P05Rik,10090,MGI:3610314
20259,20259,scinderin,Scin,adseverin,10090,MGI:1306794
67161,67161,sodium channel and clathrin linker 1,Sclt1,"2610207F23Rik, 4931421F20Rik, CAGGS-SB10, Tg(ACTB-sb10)1Dla, Tg(CAG-sb10)1Dla",10090,MGI:1914411
50880,50880,selenocysteine lyase,Scly,"9830169H08, A930015N15Rik, SCL, Scly1, Scly2",10090,MGI:1355310
29871,29871,sex comb on midleg homolog 1,Scmh1,"Scml1, Scml3",10090,MGI:1352762
107815,107815,Scm polycomb group protein like 2,Scml2,4932420G07Rik,10090,MGI:1340042
268297,268297,Scm polycomb group protein like 4,Scml4,"9330161D17, mFLJ00197",10090,MGI:2446140
20264,20264,"sodium channel, voltage-gated, type X, alpha",Scn10a,"Nav1.8, PN3, SNS",10090,MGI:108029
24046,24046,"sodium channel, voltage-gated, type XI, alpha",Scn11a,"NSS2, NaN, NaT, NaV1.9, SNS2",10090,MGI:1345149
20265,20265,"sodium channel, voltage-gated, type I, alpha",Scn1a,"B230332M13, Nav1.1",10090,MGI:98246
20266,20266,"sodium channel, voltage-gated, type I, beta",Scn1b,,10090,MGI:98247
110876,110876,"sodium channel, voltage-gated, type II, alpha",Scn2a,"6430408L10, A230052E19Rik, Nav1.2, Scn2a1",10090,MGI:98248
72821,72821,"sodium channel, voltage-gated, type II, beta",Scn2b,"2810451E09Rik, Gm183",10090,MGI:106921
20269,20269,"sodium channel, voltage-gated, type III, alpha",Scn3a,"Gm1000, Nav1.3",10090,MGI:98249
235281,235281,"sodium channel, voltage-gated, type III, beta",Scn3b,"1110001K16Rik, 4833414B02Rik, Scnb3",10090,MGI:1918882
110880,110880,"sodium channel, voltage-gated, type IV, alpha",Scn4a,"Nav1.4, SkM1, mH2",10090,MGI:98250
399548,399548,"sodium channel, type IV, beta",Scn4b,Gm1471,10090,MGI:2687406
20271,20271,"sodium channel, voltage-gated, type V, alpha",Scn5a,"Nav1.5, Nav1.5c, SkM1, SkM2, mH1",10090,MGI:98251
20272,20272,"sodium channel, voltage-gated, type VII, alpha",Scn7a,"1110034K09Rik, NaG, Nav2, Nav2.3, Nax",10090,MGI:102965
